title,author,year,publication,citation
MT-ORL: Multi-Task Occlusion Relationship Learning,"Feng Panhe , She Qi , Zhu Lei , Li Jiaxin , Zhang Lin , Feng Zijian , Wang Changhu , Li Chunpeng , Kang Xuejing , Ming Anlong",2021,ICCV2021,2
Weakly Supervised Human-Object Interaction Detection in Video via Contrastive Spatiotemporal Regions,"Li Shuang , Du Yilun , Torralba Antonio , Sivic Josef , Russell Bryan",2021,ICCV2021,5
Generative Layout Modeling Using Constraint Graphs,"Para Wamiq , Guerrero Paul , Kelly Tom , Guibas Leonidas J. , Wonka Peter",2021,ICCV2021,22
ZFlow: Gated Appearance Flow-Based Virtual Try-On With 3D Priors,"Chopra Ayush , Jain Rishabh , Hemani Mayur , Krishnamurthy Balaji",2021,ICCV2021,18
Overfitting the Data: Compact Neural Video Delivery via Content-Aware Feature Modulation,"Liu Jiaming , Lu Ming , Chen Kaixin , Li Xiaoqi , Wang Shizun , Wang Zhaoqing , Wu Enhua , Chen Yurong , Zhang Chuang , Wu Ming",2021,ICCV2021,10
"Unidentified Video Objects: A Benchmark for Dense, Open-World Segmentation","Wang Weiyao , Feiszli Matt , Wang Heng , Tran Du",2021,ICCV2021,43
Weakly Supervised Relative Spatial Reasoning for Visual Question Answering,"Banerjee Pratyay , Gokhale Tejas , Yang Yezhou , Baral Chitta",2021,ICCV2021,7
Task-Aware Part Mining Network for Few-Shot Learning,"Wu Jiamin , Zhang Tianzhu , Zhang Yongdong , Wu Feng",2021,ICCV2021,18
Cascade Image Matting With Deformable Graph Refinement,"Yu Zijian , Li Xuhui , Huang Huijuan , Zheng Wen , Chen Li",2021,ICCV2021,6
Geometric Unsupervised Domain Adaptation for Semantic Segmentation,"Guizilini Vitor , Li Jie , Ambruș Rareș , Gaidon Adrien",2021,ICCV2021,20
A Hierarchical Variational Neural Uncertainty Model for Stochastic Video Prediction,"Chatterjee Moitreya , Ahuja Narendra , Cherian Anoop",2021,ICCV2021,9
PX-NET: Simple and Efficient Pixel-Wise Training of Photometric Stereo Networks,"Logothetis Fotios , Budvytis Ignas , Mecca Roberto , Cipolla Roberto",2021,ICCV2021,23
Dynamic Surface Function Networks for Clothed Human Bodies,"Burov Andrei , Nie{\ss}ner Matthias , Thies Justus",2021,ICCV2021,28
Preservational Learning Improves Self-Supervised Medical Image Models by Reconstructing Diverse Contexts,"Zhou Hong-Yu , Lu Chixiang , Yang Sibei , Han Xiaoguang , Yu Yizhou",2021,ICCV2021,30
Rethinking Counting and Localization in Crowds: A Purely Point-Based Framework,"Song Qingyu , Wang Changan , Jiang Zhengkai , Wang Yabiao , Tai Ying , Wang Chengjie , Li Jilin , Huang Feiyue , Wu Yang",2021,ICCV2021,67
The Right To Talk: An Audio-Visual Transformer Approach,"Truong Thanh-Dat , Duong Chi Nhan , De Vu The , Pham Hoang Anh , Raj Bhiksha , Le Ngan , Luu Khoa",2021,ICCV2021,19
Neural Image Compression via Attentional Multi-Scale Back Projection and Frequency Decomposition,"Gao Ge , You Pei , Pan Rong , Han Shunyuan , Zhang Yuanyuan , Dai Yuchao , Lee Hojae",2021,ICCV2021,26
Unpaired Learning for High Dynamic Range Image Tone Mapping,"Vinker Yael , Huberman-Spiegelglas Inbar , Fattal Raanan",2021,ICCV2021,8
Unsupervised Real-World Super-Resolution: A Domain Adaptation Perspective,"Wang Wei , Zhang Haochen , Yuan Zehuan , Wang Changhu",2021,ICCV2021,3
Unaligned Image-to-Image Translation by Learning to Reweight,"Xie Shaoan , Gong Mingming , Xu Yanwu , Zhang Kun",2021,ICCV2021,8
OSCAR-Net: Object-Centric Scene Graph Attention for Image Attribution,"Nguyen Eric , Bui Tu , Swaminathan Viswanathan , Collomosse John",2021,ICCV2021,79
A-SDF: Learning Disentangled Signed Distance Functions for Articulated Shape Representation,"Mu Jiteng , Qiu Weichao , Kortylewski Adam , Yuille Alan , Vasconcelos Nuno , Wang Xiaolong",2021,ICCV2021,50
Consistency-Sensitivity Guided Ensemble Black-Box Adversarial Attacks in Low-Dimensional Spaces,"Yuan Jianhe , He Zhihai",2021,ICCV2021,2
Vision Transformer With Progressive Sampling,"Yue Xiaoyu , Sun Shuyang , Kuang Zhanghui , Wei Meng , Torr Philip H.S. , Zhang Wayne , Lin Dahua",2021,ICCV2021,38
Exploring Long Tail Visual Relationship Recognition With Large Vocabulary,"Abdelkarim Sherif , Agarwal Aniket , Achlioptas Panos , Chen Jun , Huang Jiaji , Li Boyang , Church Kenneth , Elhoseiny Mohamed",2021,ICCV2021,7
EM-POSE: 3D Human Pose Estimation From Sparse Electromagnetic Trackers,"Kaufmann Manuel , Zhao Yi , Tang Chengcheng , Tao Lingling , Twigg Christopher , Song Jie , Wang Robert , Hilliges Otmar",2021,ICCV2021,13
On Exposing the Challenging Long Tail in Future Prediction of Traffic Actors,"Makansi Osama , \c{C}i\c{c}ek \""Ozg\""un , Marrakchi Yassine , Brox Thomas",2021,ICCV2021,14
Video Geo-Localization Employing Geo-Temporal Feature Learning and GPS Trajectory Smoothing,"Regmi Krishna , Shah Mubarak",2021,ICCV2021,6
ICON: Learning Regular Maps Through Inverse Consistency,"Greer Hastings , Kwitt Rol, , Vialard Fran\c{c}ois-Xavier , Niethammer Marc",2021,ICCV2021,5
ELF-VC: Efficient Learned Flexible-Rate Video Coding,"Rippel Oren , Anderson Alex,er G. , Tatwawadi Kedar , Nair Sanjay , Lytle Craig , Bourdev Lubomir",2021,ICCV2021,44
Structure-Preserving Deraining With Residue Channel Prior Guidance,"Yi Qiaosi , Li Juncheng , Dai Qinyan , Fang Faming , Zhang Guixu , Zeng Tieyong",2021,ICCV2021,20
Fast and Efficient DNN Deployment via Deep Gaussian Transfer Learning,"Sun Qi , Bai Chen , Chen Tinghuan , Geng Hao , Zhang Xinyun , Bai Yang , Yu Bei",2021,ICCV2021,7
Towards Complete Scene and Regular Shape for Distortion Rectification by Curve-Aware Extrapolation,"Liao Kang , Lin Chunyu , Wei Yunchao , Li Feng , Yang Shangrong , Zhao Yao",2021,ICCV2021,3
ViewNet: Unsupervised Viewpoint Estimation From Conditional Generation,"Mariotti Octave , Mac Aodha Oisin , Bilen Hakan",2021,ICCV2021,7
High-Resolution Optical Flow From 1D Attention and Correlation,"Xu Haofei , Yang Jiaolong , Cai Jianfei , Zhang Juyong , Tong Xin",2021,ICCV2021,29
RGB-D Saliency Detection via Cascaded Mutual Information Minimization,"Zhang Jing , Fan Deng-Ping , Dai Yuchao , Yu Xin , Zhong Yiran , Barnes Nick , Shao Ling",2021,ICCV2021,31
A Weakly Supervised Amodal Segmenter With Boundary Uncertainty Estimation,"Nguyen Khoi , Todorovic Sinisa",2021,ICCV2021,8
Cross-Camera Convolutional Color Constancy,"Afifi Mahmoud , Barron Jonathan T. , LeGendre Chloe , Tsai Yun-Ta , Bleibel Francois",2021,ICCV2021,4
Kernel Methods in Hyperbolic Spaces,"Fang Pengfei , Har,i Mehrtash , Petersson Lars",2021,ICCV2021,18
Towards Alleviating the Modeling Ambiguity of Unsupervised Monocular 3D Human Pose Estimation,"Yu Zhenbo , Ni Bingbing , Xu Jingwei , Wang Junjie , Zhao Chenglong , Zhang Wenjun",2021,ICCV2021,11
Geometric Deep Neural Network Using Rigid and Non-Rigid Transformations for Human Action Recognition,"Friji Rasha , Drira Hassen , Chaieb Faten , Kchok Hamza , Kurtek Sebastian",2021,ICCV2021,3
Enhanced Boundary Learning for Glass-Like Object Segmentation,"He Hao , Li Xiangtai , Cheng Guangliang , Shi Jianping , Tong Yunhai , Meng Gaofeng , Prinet V\'eronique , Weng LuBin",2021,ICCV2021,15
Self-Supervised Pretraining of 3D Features on Any Point-Cloud,"Zhang Zaiwei , Girdhar Rohit , Joulin Arm, , Misra Ishan",2021,ICCV2021,0
"N-ImageNet: Towards Robust, Fine-Grained Object Recognition With Event Cameras","Kim Junho , Bae Jaehyeok , Park Gangin , Zhang Dongsu , Kim Young Min",2021,ICCV2021,3
Diagonal Attention and Style-Based GAN for Content-Style Disentanglement in Image Generation and Translation,"Kwon Gihyun , Ye Jong Chul",2021,ICCV2021,28
Who's Waldo? Linking People Across Text and Images,"Cui Yuqing , Kh,elwal Apoorv , Artzi Yoav , Snavely Noah , Averbuch-Elor Hadar",2021,ICCV2021,7
Switchable K-Class Hyperplanes for Noise-Robust Representation Learning,"Liu Boxiao , Song Guanglu , Zhang Manyuan , You Haihang , Liu Yu",2021,ICCV2021,2
Transformer-Based Attention Networks for Continuous Pixel-Wise Prediction,"Yang Guanglei , Tang Hao , Ding Mingli , Sebe Nicu , Ricci Elisa",2021,ICCV2021,15
BlockPlanner: City Block Generation With Vectorized Graph Representation,"Xu Linning , Xiangli Yuanbo , Rao Anyi , Zhao Nanxuan , Dai Bo , Liu Ziwei , Lin Dahua",2021,ICCV2021,2
PCAM: Product of Cross-Attention Matrices for Rigid Registration of Point Clouds,"Cao Anh-Quan , Puy Gilles , Boulch Alex,re , Marlet Renaud",2021,ICCV2021,10
CCT-Net: Category-Invariant Cross-Domain Transfer for Medical Single-to-Multiple Disease Diagnosis,"Zhou Yi , Huang Lei , Zhou Tao , Shao Ling",2021,ICCV2021,0
FLAR: A Unified Prototype Framework for Few-Sample Lifelong Active Recognition,"Fan Lei , Xiong Peixi , Wei Wei , Wu Ying",2021,ICCV2021,2
VLGrammar: Grounded Grammar Induction of Vision and Language,"Hong Yining , Li Qing , Zhu Song-Chun , Huang Siyuan",2021,ICCV2021,14
Meta-Baseline: Exploring Simple Meta-Learning for Few-Shot Learning,"Chen Yinbo , Liu Zhuang , Xu Huijuan , Darrell Trevor , Wang Xiaolong",2021,ICCV2021,26
CPFN: Cascaded Primitive Fitting Networks for High-Resolution Point Clouds,"L\^e Eric-Tuan , Sung Minhyuk , Ceylan Duygu , Mech Radomir , Boubekeur Tamy , Mitra Niloy J.",2021,ICCV2021,7
"PARTS: Unsupervised Segmentation With Slots, Attention and Independence Maximization","Zoran Daniel , Kabra Rishabh , Lerchner Alex,er , Rezende Danilo J.",2021,ICCV2021,22
Fine-Grained Semantics-Aware Representation Enhancement for Self-Supervised Monocular Depth Estimation,"Jung Hyunyoung , Park Eunhyeok , Yoo Sungjoo",2021,ICCV2021,0
Learning Signed Distance Field for Multi-View Surface Reconstruction,"Zhang Jingyang , Yao Yao , Quan Long",2021,ICCV2021,37
Pose Correction for Highly Accurate Visual Localization in Large-Scale Indoor Spaces,"Hyeon Janghun , Kim Joohyung , Doh Nakju",2021,ICCV2021,8
A Hybrid Video Anomaly Detection Framework via Memory-Augmented Flow Reconstruction and Flow-Guided Frame Prediction,"Liu Zhian , Nie Yongwei , Long Chengjiang , Zhang Qing , Li Guiqing",2021,ICCV2021,0
PointBA: Towards Backdoor Attacks in 3D Point Cloud,"Li Xinke , Chen Zhirui , Zhao Yue , Tong Zekun , Zhao Yabang , Lim Andrew , Zhou Joey Tianyi",2021,ICCV2021,17
Linguistically Routing Capsule Network for Out-of-Distribution Visual Question Answering,"Cao Qingxing , Wan Wentao , Wang Keze , Liang Xiaodan , Lin Liang",2021,ICCV2021,7
Neural Articulated Radiance Field,"Noguchi Atsuhiro , Sun Xiao , Lin Stephen , Harada Tatsuya",2021,ICCV2021,108
Region Similarity Representation Learning,"Xiao Tete , Reed Colorado J , Wang Xiaolong , Keutzer Kurt , Darrell Trevor",2021,ICCV2021,65
Learning of Visual Relations: The Devil Is in the Tails,"Desai Alakh , Wu Tz-Ying , Tripathi Subarna , Vasconcelos Nuno",2021,ICCV2021,37
T-SVDNet: Exploring High-Order Prototypical Correlations for Multi-Source Domain Adaptation,"Li Ruihuang , Jia Xu , He Jianzhong , Chen Shuaijun , Hu Qinghua",2021,ICCV2021,0
BuildingNet: Learning To Label 3D Buildings,"Selvaraju Pratheba , Nabail Mohamed , Loizou Marios , Maslioukova Maria , Averkiou Melinos , Andreou Andreas , Chaudhuri Siddhartha , Kalogerakis Evangelos",2021,ICCV2021,5
Student Customized Knowledge Distillation: Bridging the Gap Between Student and Teacher,"Zhu Yichen , Wang Yi",2021,ICCV2021,26
A Machine Teaching Framework for Scalable Recognition,"Wang Pei , Vasconcelos Nuno",2021,ICCV2021,2
Divide and Conquer for Single-Frame Temporal Action Localization,"Ju Chen , Zhao Peisen , Chen Siheng , Zhang Ya , Wang Yanfeng , Tian Qi",2021,ICCV2021,0
Real-World Video Super-Resolution: A Benchmark Dataset and a Decomposition Based Learning Scheme,"Yang Xi , Xiang Wangmeng , Zeng Hui , Zhang Lei",2021,ICCV2021,0
Towards High Fidelity Monocular Face Reconstruction With Rich Reflectance Using Self-Supervised Learning and Ray Tracing,"Dib Abdallah , Th\'ebault C\'edric , Ahn Junghyun , Gosselin Philippe-Henri , Theobalt Christian , Chevallier Louis",2021,ICCV2021,19
"Frequency Domain Image Translation: More Photo-Realistic, Better Identity-Preserving","Cai Mu , Zhang Hong , Huang Huijuan , Geng Qichuan , Li Yixuan , Huang Gao",2021,ICCV2021,16
ASCNet: Self-Supervised Video Representation Learning With Appearance-Speed Consistency,"Huang Deng , Wu Wenhao , Hu Weiwen , Liu Xu , He Dongliang , Wu Zhihua , Wu Xiangmiao , Tan Mingkui , Ding Errui",2021,ICCV2021,0
Improving Generalization of Batch Whitening by Convolutional Unit Optimization,"Cho Yooshin , Cho Hanbyel , Kim Youngsoo , Kim Junmo",2021,ICCV2021,2
Motion Guided Attention Fusion To Recognize Interactions From Videos,"Kim Tae Soo , Jones Jonathan , Hager Gregory D.",2021,ICCV2021,2
Statistically Consistent Saliency Estimation,"Luo Shunyan , Barut Emre , Jin Fang",2021,ICCV2021,1
SLIDE: Single Image 3D Photography With Soft Layering and Depth-Aware Inpainting,"Jampani Varun , Chang Huiwen , Sargent Kyle , Kar Abhishek , Tucker Richard , Krainin Michael , Kaeser Dominik , Freeman William T. , Salesin David , Curless Brian , Liu Ce",2021,ICCV2021,21
Learning Spatio-Temporal Transformer for Visual Tracking,"Yan Bin , Peng Houwen , Fu Jianlong , Wang Dong , Lu Huchuan",2021,ICCV2021,178
From Contexts to Locality: Ultra-High Resolution Image Segmentation via Locality-Aware Contextual Correlation,"Li Qi , Yang Weixiang , Liu Wenxi , Yu Yuanlong , He Shengfeng",2021,ICCV2021,11
Channel-Wise Knowledge Distillation for Dense Prediction,"Shu Changyong , Liu Yifan , Gao Jianfei , Yan Zheng , Shen Chunhua",2021,ICCV2021,101
Multi-View 3D Reconstruction With Transformers,"Wang Dan , Cui Xinrui , Chen Xun , Zou Zhengxia , Shi Tianyang , Salcudean Septimiu , Wang Z. Jane , Ward Rabab",2021,ICCV2021,1
From General to Specific: Informative Scene Graph Generation via Balance Adjustment,"Guo Yuyu , Gao Lianli , Wang Xuanhan , Hu Yuxuan , Xu Xing , Lu Xu , Shen Heng Tao , Song Jingkuan",2021,ICCV2021,37
Learning Object-Compositional Neural Radiance Field for Editable Scene Rendering,"Yang Bangbang , Zhang Yinda , Xu Yinghao , Li Yijin , Zhou Han , Bao Hujun , Zhang Guofeng , Cui Zhaopeng",2021,ICCV2021,0
Practical Relative Order Attack in Deep Ranking,"Zhou Mo , Wang Le , Niu Zhenxing , Zhang Qilin , Xu Yinghui , Zheng Nanning , Hua Gang",2021,ICCV2021,10
Unsupervised Layered Image Decomposition Into Object Prototypes,"Monnier Tom , Vincent Elliot , Ponce Jean , Aubry Mathieu",2021,ICCV2021,30
Manifold Alignment for Semantically Aligned Style Transfer,"Huo Jing , Jin Shiyin , Li Wenbin , Wu Jing , Lai Yu-Kun , Shi Yinghuan , Gao Yang",2021,ICCV2021,0
Defending Against Universal Adversarial Patches by Clipping Feature Norms,"Yu Cheng , Chen Jiansheng , Xue Youze , Liu Yuyang , Wan Weitao , Bao Jiayu , Ma Huimin",2021,ICCV2021,3
Q-Match: Iterative Shape Matching via Quantum Annealing,"Benkner Marcel Seelbach , L\""ahner Zorah , Golyanik Vladislav , Wunderlich Christof , Theobalt Christian , Moeller Michael",2021,ICCV2021,13
Fast Convergence of DETR With Spatially Modulated Co-Attention,"Gao Peng , Zheng Minghang , Wang Xiaogang , Dai Jifeng , Li Hongsheng",2021,ICCV2021,0
Discovering Human Interactions With Large-Vocabulary Objects via Query and Multi-Scale Detection,"Wang Suchen , Yap Kim-Hui , Ding Henghui , Wu Jiyan , Yuan Junsong , Tan Yap-Peng",2021,ICCV2021,0
T-AutoML: Automated Machine Learning for Lesion Segmentation Using Transformers in 3D Medical Imaging,"Yang Dong , Myronenko Andriy , Wang Xiaosong , Xu Ziyue , Roth Holger R. , Xu Daguang",2021,ICCV2021,0
CM-NAS: Cross-Modality Neural Architecture Search for Visible-Infrared Person Re-Identification,"Fu Chaoyou , Hu Yibo , Wu Xiang , Shi Hailin , Mei Tao , He Ran",2021,ICCV2021,5
Learning To Better Segment Objects From Unseen Classes With Unlabeled Videos,"Du Yuming , Xiao Yang , Lepetit Vincent",2021,ICCV2021,5
SENTRY: Selective Entropy Optimization via Committee Consistency for Unsupervised Domain Adaptation,"Prabhu Viraj , Khare Shivam , Kartik Deeksha , Hoffman Judy",2021,ICCV2021,52
Self-Supervised Domain Adaptation for Forgery Localization of JPEG Compressed Images,"Rao Yuan , Ni Jiangqun",2021,ICCV2021,10
Unsupervised Point Cloud Object Co-Segmentation by Co-Contrastive Learning and Mutual Attention Sampling,"Yang Cheng-Kun , Chuang Yung-Yu , Lin Yen-Yu",2021,ICCV2021,6
Meta Pairwise Relationship Distillation for Unsupervised Person Re-Identification,"Ji Haoxuanye , Wang Le , Zhou Sanping , Tang Wei , Zheng Nanning , Hua Gang",2021,ICCV2021,12
Relational Embedding for Few-Shot Classification,"Kang Dahyun , Kwon Heeseung , Min Juhong , Cho Minsu",2021,ICCV2021,57
Globally Optimal and Efficient Manhattan Frame Estimation by Delimiting Rotation Search Space,"Ge Wuwei , Song Yu , Zhang Baichao , Dong Zehua",2021,ICCV2021,2
Robustness Certification for Point Cloud Models,"Lorenz Tobias , Ruoss Anian , Balunovi\'c Mislav , Singh Gag,eep , Vechev Martin",2021,ICCV2021,14
Square Root Marginalization for Sliding-Window Bundle Adjustment,"Demmel Nikolaus , Schubert David , Sommer Christiane , Cremers Daniel , Usenko Vladyslav",2021,ICCV2021,5
OpenForensics: Large-Scale Challenging Dataset for Multi-Face Forgery Detection and Segmentation In-the-Wild,"Le Trung-Nghia , Nguyen Huy H. , Yamagishi Junichi , Echizen Isao",2021,ICCV2021,19
Hierarchical Conditional Flow: A Unified Framework for Image Super-Resolution and Image Rescaling,"Liang Jingyun , Lugmayr Andreas , Zhang Kai , Danelljan Martin , Van Gool Luc , Timofte Radu",2021,ICCV2021,38
Deep Symmetric Network for Underexposed Image Enhancement With Recurrent Attentional Learning,"Zhao Lin , Lu Shao-Ping , Chen Tao , Yang Zhenglu , Shamir Ariel",2021,ICCV2021,15
Syncretic Modality Collaborative Learning for Visible Infrared Person Re-Identification,"Wei Ziyu , Yang Xi , Wang Nannan , Gao Xinbo",2021,ICCV2021,27
Estimating Egocentric 3D Human Pose in Global Space,"Wang Jian , Liu Lingjie , Xu Weipeng , Sarkar Kripasindhu , Theobalt Christian",2021,ICCV2021,16
Re-Aging GAN: Toward Personalized Face Age Transformation,"Makhmudkhujaev Farkhod , Hong Sungeun , Park In Kyu",2021,ICCV2021,8
SeLFVi: Self-Supervised Light-Field Video Reconstruction From Stereo Video,"Shedligeri Prasan , Schiffers Florian , Ghosh Sushobhan , Cossairt Oliver , Mitra Kaushik",2021,ICCV2021,3
Cross-Encoder for Unsupervised Gaze Representation Learning,"Sun Yunjia , Zeng Jiabei , Shan Shiguang , Chen Xilin",2021,ICCV2021,0
Towards Discriminative Representation Learning for Unsupervised Person Re-Identification,"Isobe Takashi , Li Dong , Tian Lu , Chen Weihua , Shan Yi , Wang Shengjin",2021,ICCV2021,32
Event-Intensity Stereo: Estimating Depth by the Best of Both Worlds,"Mostafavi Mohammad , Yoon Kuk-Jin , Choi Jonghyun",2021,ICCV2021,7
When Do GANs Replicate? On the Choice of Dataset Size,"Feng Qianli , Guo Chenqi , Benitez-Quiroz Fabian , Martinez Aleix M.",2021,ICCV2021,20
Just One Moment: Structural Vulnerability of Deep Action Recognition Against One Frame Attack,"Hwang Jaehui , Kim Jun-Hyuk , Choi Jun-Ho , Lee Jong-Seok",2021,ICCV2021,8
Big Self-Supervised Models Advance Medical Image Classification,"Azizi Shekoofeh , Mustafa Basil , Ryan Fiona , Beaver Zachary , Freyberg Jan , Deaton Jonathan , Loh Aaron , Karthikesalingam Alan , Kornblith Simon , Chen Ting , Natarajan Vivek , Norouzi Mohammad",2021,ICCV2021,195
Scene Context-Aware Salient Object Detection,"Siris Avishek , Jiao Jianbo , Tam Gary K.L. , Xie Xianghua , Lau Rynson W.H.",2021,ICCV2021,2
Learning Frequency-Aware Dynamic Network for Efficient Super-Resolution,"Xie Wenbin , Song Dehua , Xu Chang , Xu Chunjing , Zhang Hui , Wang Yunhe",2021,ICCV2021,2
Road Anomaly Detection by Partial Image Reconstruction With Segmentation Coupling,"Vojir Tomas , \v{S}ipka Tom\'a\v{s} , Aljundi Rahaf , Chumerin Nikolay , Reino Daniel Olmeda , Matas Jiri",2021,ICCV2021,23
BossNAS: Exploring Hybrid CNN-Transformers With Block-Wisely Self-Supervised Neural Architecture Search,"Li Changlin , Tang Tao , Wang Guangrun , Peng Jiefeng , Wang Bing , Liang Xiaodan , Chang Xiaojun",2021,ICCV2021,60
H2O: Two Hands Manipulating Objects for First Person Interaction Recognition,"Kwon Taein , Tekin Bugra , St\""uhmer Jan , Bogo Federica , Pollefeys Marc",2021,ICCV2021,41
Residual Attention: A Simple but Effective Method for Multi-Label Recognition,"Zhu Ke , Wu Jianxin",2021,ICCV2021,34
