title,author,year,publication,citation
Layered Scene Decomposition via the Occlusion-CRF,"Liu Chen , Kohli Pushmeet , Furukawa Yasutaka",2016,CVPR2016,-999
Affinity CNN: Learning Pixel-Centric Pairwise Relations for Figure/Ground Embedding,"Maire Michael , Narihira Takuya , Yu Stella X.",2016,CVPR2016,-999
Weakly Supervised Object Boundaries,"Khoreva Anna , Benenson Rodrigo , Omran Mohamed , Hein Matthias , Schiele Bernt",2016,CVPR2016,-999
Object Contour Detection With a Fully Convolutional Encoder-Decoder Network,"Yang Jimei , Price Brian , Cohen Scott , Lee Honglak , Yang Ming-Hsuan",2016,CVPR2016,-999
What Value Do Explicit High Level Concepts Have in Vision to Language Problems?,"Wu Qi , Shen Chunhua , Liu Lingqiao , Dick Anthony , van den Hengel Anton",2016,CVPR2016,-999
Fast Detection of Curved Edges at Low SNR,"Ofir Nati , Galun Meirav , Nadler Boaz , Basri Ronen",2016,CVPR2016,-999
Object Skeleton Extraction in Natural Images by Fusing Scale-Associated Deep Side Outputs,"Shen Wei , Zhao Kai , Jiang Yuan , Wang Yan , Zhang Zhijiang , Bai Xiang",2016,CVPR2016,-999
Learning Relaxed Deep Supervision for Better Edge Detection,"Liu Yu , Lew Michael S.",2016,CVPR2016,-999
Occlusion Boundary Detection via Deep Exploration of Context,"Fu Huan , Wang Chaohui , Tao Dacheng , Black Michael J.",2016,CVPR2016,-999
SemiContour: A Semi-Supervised Learning Approach for Contour Detection,"Zhang Zizhao , Xing Fuyong , Shi Xiaoshuang , Yang Lin",2016,CVPR2016,-999
Learning to Localize Little Landmarks,"Singh Saurabh , Hoiem Derek , Forsyth David",2016,CVPR2016,-999
InterActive: Inter-Layer Activeness Propagation,"Xie Lingxi , Zheng Liang , Wang Jingdong , Yuille Alan L. , Tian Qi",2016,CVPR2016,-999
Exploit Bounding Box Annotations for Multi-Label Object Recognition,"Yang Hao , Zhou Joey Tianyi , Zhang Yu , Gao Bin-Bin , Wu Jianxin , Cai Jianfei",2016,CVPR2016,-999
TI-Pooling: Transformation-Invariant Pooling for Feature Learning in Convolutional Neural Networks,"Laptev Dmitry , Savinov Nikolay , Buhmann Joachim M. , Pollefeys Marc",2016,CVPR2016,-999
Fashion Style in 128 Floats: Joint Ranking and Classification Using Weak Data for Feature Extraction,"Simo-Serra Edgar , Ishikawa Hiroshi",2016,CVPR2016,-999
Equiangular Kernel Dictionary Learning With Applications to Dynamic Texture Analysis,"Quan Yuhui , Bao Chenglong , Ji Hui",2016,CVPR2016,-999
Compact Bilinear Pooling,"Gao Yang , Beijbom Oscar , Zhang Ning , Darrell Trevor",2016,CVPR2016,-999
Accumulated Stability Voting: A Robust Descriptor From Descriptors of Multiple Scales,"Yang Tsun-Yi , Lin Yen-Yu , Chuang Yung-Yu",2016,CVPR2016,-999
CoMaL: Good Features to Match on Object Boundaries,"Ravindran Swarna K. , Mittal Anurag",2016,CVPR2016,-999
Progressive Feature Matching With Alternate Descriptor Selection and Correspondence Enrichment,"Hu Yuan-Ting , Lin Yen-Yu",2016,CVPR2016,-999
A New Finsler Minimal Path Model With Curvature Penalization for Image Segmentation and Closed Contour Detection,"Chen Da , Mirebeau Jean-Marie , Cohen Laurent D.",2016,CVPR2016,-999
Scale-Aware Alignment of Hierarchical Image Segmentation,"Chen Yuhua , Dai Dengxin , Pont-Tuset Jordi , Van Gool Luc",2016,CVPR2016,-999
Deep Interactive Object Selection,"Xu Ning , Price Brian , Cohen Scott , Yang Jimei , Huang Thomas S.",2016,CVPR2016,-999
Pull the Plug? Predicting If Computers or Humans Should Segment Images,"Gurari Danna , Jain Suyog , Betke Margrit , Grauman Kristen",2016,CVPR2016,-999
"In the Shadows, Shape Priors Shine: Using Occlusion to Improve Multi-Region Segmentation","Kihara Yuka , Soloviev Matvey , Chen Tsuhan",2016,CVPR2016,-999
Convexity Shape Constraints for Image Segmentation,"Royer Loic A. , Richmond David L. , Rother Carsten , Andres Bjoern , Kainmueller Dagmar",2016,CVPR2016,-999
MCMC Shape Sampling for Image Segmentation With Nonparametric Shape Priors,"Erdil Ertunc , Yildirim Sinan , Cetin Mujdat , Tasdizen Tolga",2016,CVPR2016,-999
From Noise Modeling to Blind Image Denoising,"Zhu Fengyuan , Chen Guangyong , Heng Pheng-Ann",2016,CVPR2016,-999
Efficient and Robust Color Consistency for Community Photo Collections,"Park Jaesik , Tai Yu-Wing , Sinha Sudipta N. , Kweon In So",2016,CVPR2016,-999
Needle-Match: Reliable Patch Matching Under High Uncertainty,"Lotan Or , Irani Michal",2016,CVPR2016,-999
ReconNet: Non-Iterative Reconstruction of Images From Compressively Sensed Measurements,"Kulkarni Kuldeep , Lohit Suhas , Turaga Pavan , Kerviche Ronan , Ashok Amit",2016,CVPR2016,-999
Soft-Segmentation Guided Object Motion Deblurring,"Pan Jinshan , Hu Zhe , Su Zhixun , Lee Hsin-Ying , Yang Ming-Hsuan",2016,CVPR2016,-999
Two Illuminant Estimation and User Correction Preference,"Cheng Dongliang , Abdelhamed Abdelrahman , Price Brian , Cohen Scott , Brown Michael S.",2016,CVPR2016,-999
Deep Contrast Learning for Salient Object Detection,"Li Guanbin , Yu Yizhou",2016,CVPR2016,-999
Multiview Image Completion With Space Structure Propagation,"Baek Seung-Hwan , Choi Inchang , Kim Min H.",2016,CVPR2016,-999
Composition-Preserving Deep Photo Aesthetics Assessment,"Mai Long , Jin Hailin , Liu Feng",2016,CVPR2016,-999
Automatic Image Cropping : A Computational Complexity Study,"Chen Jiansheng , Bai Gaocheng , Liang Shaoheng , Li Zhengqin",2016,CVPR2016,-999
"A Deeper Look at Saliency: Feature Contrast, Semantics, and Beyond","Bruce Neil D. B. , Catton Christopher , Janjic Sasa",2016,CVPR2016,-999
Spatially Binned ROC: A Comprehensive Saliency Metric,"Wloka Calden , Tsotsos John",2016,CVPR2016,-999
GraB: Visual Saliency via Novel Graph Model and Background Priors,"Wang Qiaosong , Zheng Wen , Piramuthu Robinson",2016,CVPR2016,-999
Predicting When Saliency Maps Are Accurate and Eye Fixations Consistent,"Volokitin Anna , Gygli Michael , Boix Xavier",2016,CVPR2016,-999
Split and Match: Example-Based Adaptive Patch Sampling for Unsupervised Style Transfer,"Frigo Oriel , Sabater Neus , Delon Julie , Hellier Pierre",2016,CVPR2016,-999
Detection and Accurate Localization of Circular Fiducials Under Highly Challenging Conditions,"Calvet Lilian , Gurdjos Pierre , Griwodz Carsten , Gasparini Simone",2016,CVPR2016,-999
"Scene Recognition With CNNs: Objects, Scales and Dataset Bias","Herranz Luis , Jiang Shuqiang , Li Xiangyang",2016,CVPR2016,-999
Learning Action Maps of Large Environments via First-Person Vision,"Rhinehart Nicholas , Kitani Kris M.",2016,CVPR2016,-999
Single-Image Crowd Counting via Multi-Column Convolutional Neural Network,"Zhang Yingying , Zhou Desen , Chen Siqin , Gao Shenghua , Ma Yi",2016,CVPR2016,-999
Shallow and Deep Convolutional Networks for Saliency Prediction,"Pan Junting , Sayrol Elisa , Giro-i-Nieto Xavier , McGuinness Kevin , O'Connor Noel E.",2016,CVPR2016,-999
Sample and Filter: Nonparametric Scene Parsing via Efficient Filtering,"Najafi Mohammad , Namin Sarah Taghavi , Salzmann Mathieu , Petersson Lars",2016,CVPR2016,-999
DeLay: Robust Spatial Layout Estimation for Cluttered Indoor Scenes,"Dasgupta Saumitro , Fang Kuan , Chen Kevin , Savarese Silvio",2016,CVPR2016,-999
A Text Detection System for Natural Scenes With Convolutional Feature Learning and Cascaded Classification,"Zhu Siyu , Zanibbi Richard",2016,CVPR2016,-999
Reversible Recursive Instance-Level Object Segmentation,"Liang Xiaodan , Wei Yunchao , Shen Xiaohui , Jie Zequn , Feng Jiashi , Lin Liang , Yan Shuicheng",2016,CVPR2016,-999
Coherent Parametric Contours for Interactive Video Object Segmentation,"Lu Yao , Bai Xue , Shapiro Linda , Wang Jue",2016,CVPR2016,-999
Manifold SLIC: A Fast Method to Compute Content-Sensitive Superpixels,"Liu Yong-Jin , Yu Cheng-Chi , Yu Min-Jing , He Ying",2016,CVPR2016,-999
Deep Saliency With Encoded Low Level Distance Map and High Level Features,"Lee Gayoung , Tai Yu-Wing , Kim Junmo",2016,CVPR2016,-999
Instance-Level Segmentation for Autonomous Driving With Deep Densely Connected MRFs,"Zhang Ziyu , Fidler Sanja , Urtasun Raquel",2016,CVPR2016,-999
DHSNet: Deep Hierarchical Saliency Network for Salient Object Detection,"Liu Nian , Han Junwei",2016,CVPR2016,-999
Object Co-Segmentation via Graph Optimized-Flexible Manifold Ranking,"Quan Rong , Han Junwei , Zhang Dingwen , Nie Feiping",2016,CVPR2016,-999
Primary Object Segmentation in Videos via Alternate Convex Optimization of Foreground and Background Distributions,"Jang Won-Dong , Lee Chulwoo , Kim Chang-Su",2016,CVPR2016,-999
Automatic Fence Segmentation in Videos of Dynamic Scenes,"Yi Renjiao , Wang Jue , Tan Ping",2016,CVPR2016,-999
Discovering the Physical Parts of an Articulated Object Class From Multiple Videos,"Del Pero Luca , Ricco Susanna , Sukthankar Rahul , Ferrari Vittorio",2016,CVPR2016,-999
A Benchmark Dataset and Evaluation Methodology for Video Object Segmentation,"Perazzi Federico , Pont-Tuset Jordi , McWilliams Brian , Van Gool Luc , Gross Markus , Sorkine-Hornung Alex,er",2016,CVPR2016,-999
Learning Temporal Regularity in Video Sequences,"Hasan Mahmudul , Choi Jonghyun , Neumann Jan , Roy-Chowdhury Amit K. , Davis Larry S.",2016,CVPR2016,-999
Bilateral Space Video Segmentation,"Maerki Nicolas , Perazzi Federico , Wang Oliver , Sorkine-Hornung Alex,er",2016,CVPR2016,-999
ReD-SFA: Relation Discovery Based Slow Feature Analysis for Trajectory Clustering,"Zhang Zhang , Huang Kaiqi , Tan Tieniu , Yang Peipei , Li Jun",2016,CVPR2016,-999
Training Region-Based Object Detectors With Online Hard Example Mining,"Shrivastava Abhinav , Gupta Abhinav , Girshick Ross",2016,CVPR2016,-999
Deep Residual Learning for Image Recognition,"He Kaiming , Zhang Xiangyu , Ren Shaoqing , Sun Jian",2016,CVPR2016,-999
"You Only Look Once: Unified, Real-Time Object Detection","Redmon Joseph , Divvala Santosh , Girshick Ross , Farhadi Ali",2016,CVPR2016,-999
LocNet: Improving Localization Accuracy for Object Detection,"Gidaris Spyros , Komodakis Nikos",2016,CVPR2016,-999
Sketch Me That Shoe,"Yu Qian , Liu Feng , Song Yi-Zhe , Xiang Tao , Hospedales Timothy M. , Loy Chen-Change",2016,CVPR2016,-999
Deep Sliding Shapes for Amodal 3D Object Detection in RGB-D Images,"Song Shuran , Xiao Jianxiong",2016,CVPR2016,-999
Object Detection From Video Tubelets With Convolutional Neural Networks,"Kang Kai , Ouyang Wanli , Li Hongsheng , Wang Xiaogang",2016,CVPR2016,-999
Learning With Side Information Through Modality Hallucination,"Hoffman Judy , Gupta Saurabh , Darrell Trevor",2016,CVPR2016,-999
Object-Proposal Evaluation Protocol is 'Gameable',"Chavali Neelima , Agrawal Harsh , Mahendru Aroma , Batra Dhruv",2016,CVPR2016,-999
HyperNet: Towards Accurate Region Proposal Generation and Joint Object Detection,"Kong Tao , Yao Anbang , Chen Yurong , Sun Fuchun",2016,CVPR2016,-999
We Don't Need No Bounding-Boxes: Training Object Class Detectors Using Only Human Verification,"Papadopoulos Dim P. , Uijlings Jasper R. R. , Keller Frank , Ferrari Vittorio",2016,CVPR2016,-999
Factors in Finetuning Deep Model for Object Detection With Long-Tail Distribution,"Ouyang Wanli , Wang Xiaogang , Zhang Cong , Yang Xiaokang",2016,CVPR2016,-999
Information-Driven Adaptive Structured-Light Scanners,"Rosman Guy , Rus Daniela ,  III John W. Fisher",2016,CVPR2016,-999
Simultaneous Optical Flow and Intensity Estimation From an Event Camera,"Bardow Patrick , Davison Andrew J. , Leutenegger Stefan",2016,CVPR2016,-999
Macroscopic Interferometry: Rethinking Depth Estimation With Frequency-Domain Time-Of-Flight,"Kadambi Achuta , Schiel Jamie , Raskar Ramesh",2016,CVPR2016,-999
ASP Vision: Optically Computing the First Layer of Convolutional Neural Networks Using Angle Sensitive Pixels,"Chen Huaijin G. , Jayasuriya Suren , Yang Jiyue , Stephen Judy , Sivaramakrishnan Sriram , Veeraraghavan Ashok , Molnar Alyosha",2016,CVPR2016,-999
Computational Imaging for VLBI Image Reconstruction,"Bouman Katherine L. , Johnson Michael D. , Zoran Daniel , Fish Vincent L. , Doeleman Sheperd S. , Freeman William T.",2016,CVPR2016,-999
"You Lead, We Exceed: Labor-Free Video Concept Learning by Jointly Exploiting Web Videos and Images","Gan Chuang , Yao Ting , Yang Kuiyuan , Yang Yi , Mei Tao",2016,CVPR2016,-999
Track and Segment: An Iterative Unsupervised Approach for Video Object Proposals,"Xiao Fanyi , Lee Yong Jae",2016,CVPR2016,-999
Beyond Local Search: Tracking Objects Everywhere With Instance-Specific Proposals,"Zhu Gao , Porikli Fatih , Li Hongdong",2016,CVPR2016,-999
Groupwise Tracking of Crowded Similar-Appearance Targets From Low-Continuity Image Sequences,"Yu Hongkai , Zhou Youjie , Simmons Jeff , Przybyla Craig P. , Lin Yuewei , Fan Xiaochuan , Mi Yang , Wang Song",2016,CVPR2016,-999
Social LSTM: Human Trajectory Prediction in Crowded Spaces,"Alahi Alex,re , Goel Kratarth , Ramanathan Vignesh , Robicquet Alex,re , Fei-Fei Li , Savarese Silvio",2016,CVPR2016,-999
What Players Do With the Ball: A Physically Constrained Interaction Modeling,"Maksai Andrii , Wang Xinchao , Fua Pascal",2016,CVPR2016,-999
Highlight Detection With Pairwise Deep Ranking for First-Person Video Summarization,"Yao Ting , Mei Tao , Rui Yong",2016,CVPR2016,-999
Direct Prediction of 3D Body Poses From Motion Compensated Sequences,"Tekin Bugra , Rozantsev Artem , Lepetit Vincent , Fua Pascal",2016,CVPR2016,-999
Video2GIF: Automatic Generation of Animated GIFs From Video,"Gygli Michael , Song Yale , Cao Liangliang",2016,CVPR2016,-999
NTU RGB+D: A Large Scale Dataset for 3D Human Activity Analysis,"Shahroudy Amir , Liu Jun , Ng Tian-Tsong , Wang Gang",2016,CVPR2016,-999
Progressively Parsing Interactional Objects for Fine Grained Action Detection,"Ni Bingbing , Yang Xiaokang , Gao Shenghua",2016,CVPR2016,-999
Hierarchical Recurrent Neural Encoder for Video Representation With Application to Captioning,"Pan Pingbo , Xu Zhongwen , Yang Yi , Wu Fei , Zhuang Yueting",2016,CVPR2016,-999
From Keyframes to Key Objects: Video Summarization by Representative Object Proposal Selection,"Meng Jingjing , Wang Hongxing , Yuan Junsong , Tan Yap-Peng",2016,CVPR2016,-999
Temporal Action Localization in Untrimmed Videos via Multi-Stage CNNs,"Shou Zheng , Wang Dongang , Chang Shih-Fu",2016,CVPR2016,-999
Summary Transfer: Exemplar-Based Subset Selection for Video Summarization,"Zhang Ke , Chao Wei-Lun , Sha Fei , Grauman Kristen",2016,CVPR2016,-999
"POD: Discovering Primary Objects in Videos Based on Evolutionary Refinement of Object Recurrence, Background, and Primary Object Models","Koh Yeong Jun , Jang Won-Dong , Kim Chang-Su",2016,CVPR2016,-999
What If We Do Not Have Multiple Videos of the Same Action? -- Video Action Localization Using Web Images,"Sultani Waqas , Shah Mubarak",2016,CVPR2016,-999
Beyond F-Formations: Determining Social Involvement in Free Standing Conversing Groups From Static Images,"Zhang Lu , Hung Hayley",2016,CVPR2016,-999
DeepFashion: Powering Robust Clothes Recognition and Retrieval With Rich Annotations,"Liu Ziwei , Luo Ping , Qiu Shi , Wang Xiaogang , Tang Xiaoou",2016,CVPR2016,-999
SketchNet: Sketch Classification With Web Images,"Zhang Hua , Liu Si , Zhang Changqing , Ren Wenqi , Wang Rui , Cao Xiaochun",2016,CVPR2016,-999
Embedding Label Structures for Fine-Grained Feature Representation,"Zhang Xiaofan , Zhou Feng , Lin Yuanqing , Zhang Shaoting",2016,CVPR2016,-999
Fine-Grained Image Classification by Exploring Bipartite-Graph Labels,"Zhou Feng , Lin Yuanqing",2016,CVPR2016,-999
Picking Deep Filter Responses for Fine-Grained Image Recognition,"Zhang Xiaopeng , Xiong Hongkai , Zhou Wengang , Lin Weiyao , Tian Qi",2016,CVPR2016,-999
SPDA-CNN: Unifying Semantic Part Detection and Abstraction for Fine-Grained Recognition,"Zhang Han , Xu Tao , Elhoseiny Mohamed , Huang Xiaolei , Zhang Shaoting , Elgammal Ahmed , Metaxas Dimitris",2016,CVPR2016,-999
Fine-Grained Categorization and Dataset Bootstrapping Using Deep Metric Learning With Humans in the Loop,"Cui Yin , Zhou Feng , Lin Yuanqing , Belongie Serge",2016,CVPR2016,-999
Mining Discriminative Triplets of Patches for Fine-Grained Classification,"Wang Yaming , Choi Jonghyun , Morariu Vlad , Davis Larry S.",2016,CVPR2016,-999
Part-Stacked CNN for Fine-Grained Visual Categorization,"Huang Shaoli , Xu Zhe , Tao Dacheng , Zhang Ya",2016,CVPR2016,-999
Learning Compact Binary Descriptors With Unsupervised Deep Neural Networks,"Lin Kevin , Lu Jiwen , Chen Chu-Song , Zhou Jie",2016,CVPR2016,-999
Solving Small-Piece Jigsaw Puzzles by Growing Consensus,"Son Kilho , Moreno daniel , Hays James , Cooper David B.",2016,CVPR2016,-999
Pairwise Matching Through Max-Weight Bipartite Belief Propagation,"Zhang Zhen , Shi Qinfeng , McAuley Julian , Wei Wei , Zhang Yanning , van den Hengel Anton",2016,CVPR2016,-999
Structured Feature Similarity With Explicit Feature Map,Kobayashi Takumi,2016,CVPR2016,-999
Temporal Epipolar Regions,"Dar Mor , Moses Yael",2016,CVPR2016,-999
Recurrent Attention Models for Depth-Based Person Identification,"Haque Albert , Alahi Alex,re , Fei-Fei Li",2016,CVPR2016,-999
Learning a Discriminative Null Space for Person Re-Identification,"Zhang Li , Xiang Tao , Gong Shaogang",2016,CVPR2016,-999
Learning Deep Feature Representations With Domain Guided Dropout for Person Re-Identification,"Xiao Tong , Li Hongsheng , Ouyang Wanli , Wang Xiaogang",2016,CVPR2016,-999
How Far Are We From Solving Pedestrian Detection?,"Zhang Shanshan , Benenson Rodrigo , Omran Mohamed , Hosang Jan , Schiele Bernt",2016,CVPR2016,-999
Similarity Learning With Spatial Constraints for Person Re-Identification,"Chen Dapeng , Yuan Zejian , Chen Badong , Zheng Nanning",2016,CVPR2016,-999
Sample-Specific SVM Learning for Person Re-Identification,"Zhang Ying , Li Baohua , Lu Huchuan , Irie Atshushi , Ruan Xiang",2016,CVPR2016,-999
Joint Learning of Single-Image and Cross-Image Representations for Person Re-Identification,"Wang Faqiang , Zuo Wangmeng , Lin Liang , Zhang David , Zhang Lei",2016,CVPR2016,-999
A Multi-Level Contextual Model For Person Recognition in Photo Albums,"Li Haoxiang , Br,t Jonathan , Lin Zhe , Shen Xiaohui , Hua Gang",2016,CVPR2016,-999
Unsupervised Cross-Dataset Transfer Learning for Person Re-Identification,"Peng Peixi , Xiang Tao , Wang Yaowei , Pontil Massimiliano , Gong Shaogang , Huang Tiejun , Tian Yonghong",2016,CVPR2016,-999
Pedestrian Detection Inspired by Appearance Constancy and Shape Symmetry,"Cao Jiale , Pang Yanwei , Li Xuelong",2016,CVPR2016,-999
Recurrent Convolutional Network for Video-Based Person Re-Identification,"McLaughlin Niall , del Rincon Jesus Martinez , Miller Paul",2016,CVPR2016,-999
Person Re-Identification by Multi-Channel Parts-Based CNN With Improved Triplet Loss Function,"Cheng De , Gong Yihong , Zhou Sanping , Wang Jinjun , Zheng Nanning",2016,CVPR2016,-999
Top-Push Video-Based Person Re-Identification,"You Jinjie , Wu Ancong , Li Xiang , Zheng Wei-Shi",2016,CVPR2016,-999
Improving Person Re-Identification via Pose-Aware Multi-Shot Matching,"Cho Yeong-Jun , Yoon Kuk-Jin",2016,CVPR2016,-999
